,Ric_adim,tau_ic,exp,sum_phi,delta,Nmax,folder,remarks
0,246.02169242165925,0.5456099965998042,1.0,0.3999,257080.0,2000,exp_1.00e+00_coeff_4.51e+02_radius_2.46e+02,
0,0.004445884035233204,0.0003458384078319293,1.0,0.4,18834.0,2000,exp_1.00e+00_coeff_1.29e+01_radius_4.45e-03,
0,6.9283562973481585,6.662038787016565,1.0,0.36514,15.84,2000,exp_1.00e+00_coeff_1.04e+00_radius_6.93e+00,
0,3.1253127833736394,0.004055288431645915,1.0,0.39996,6986.1,2001,exp_1.00e+00_coeff_7.71e+02_radius_3.13e+00,
0,0.0041198815495991975,7.178145677427952e-06,1.0,0.4,891600.0,2000,exp_1.00e+00_coeff_5.74e+02_radius_4.12e-03,
0,27.110244582391598,18919.174064127503,1.0,0.0038965000000000002,0.043963,1998,exp_1.00e+00_coeff_1.43e-03_radius_2.71e+01,
0,6.948972068645799,2.139803779961248,1.0,0.38858000000000004,52.563,2001,exp_1.00e+00_coeff_3.25e+00_radius_6.95e+00,
0,0.8006271430434189,118.35594313727111,1.0,0.17515999999999998,0.10346,2001,exp_1.00e+00_coeff_6.76e-03_radius_8.01e-01,
0,0.002224516531418202,0.0001293067079937346,1.0,0.4,50353.0,2001,exp_1.00e+00_coeff_1.72e+01_radius_2.22e-03,
0,0.00884580649653793,0.26379571523274903,1.0,0.39996,24.656,2001,exp_1.00e+00_coeff_3.35e-02_radius_8.85e-03,
0,0.04308392386741176,0.002950872960268342,1.0,0.4,2205.9,2001,exp_1.00e+00_coeff_1.46e+01_radius_4.31e-02,
0,0.008437927157430906,0.5053571455851276,1.0,0.39993,12.874,2000,exp_1.00e+00_coeff_1.67e-02_radius_8.44e-03,
0,0.0011676028056154346,0.1991660909094427,1.0,0.4,32.658,2001,exp_1.00e+00_coeff_5.86e-03_radius_1.17e-03,
0,0.009046423746439594,0.03671236358691571,1.0,0.39999,177.18,2001,exp_1.00e+00_coeff_2.46e-01_radius_9.05e-03,
0,0.03701065747338217,63.54442477153649,1.0,0.3692,0.09753300000000001,2001,exp_1.00e+00_coeff_5.82e-04_radius_3.70e-02,
0,108.12730357737631,1171.6716540424497,1.0,0.048955,0.58975,2000,exp_1.00e+00_coeff_9.23e-02_radius_1.08e+02,
0,13.078088668447798,0.3311773886925973,1.0,0.39898,1204.4,2001,exp_1.00e+00_coeff_3.95e+01_radius_1.31e+01,
0,0.020881936965473247,0.1022270323005908,1.0,0.39997,63.633,2001,exp_1.00e+00_coeff_2.04e-01_radius_2.09e-02,
0,435.5414364191623,298108.0335601434,1.0,0.00030467,0.20307999999999998,5000,exp_1.00e+00_coeff_1.46e-03_radius_4.36e+02,
0,102.73780874525076,0.09117488130616004,1.0,0.39996,268330.0,2001,exp_1.00e+00_coeff_1.13e+03_radius_1.03e+02,
0,1.3482591301045463,193.03763959759573,1.0,0.12269000000000001,0.10350999999999999,2001,exp_1.00e+00_coeff_6.98e-03_radius_1.35e+00,
0,0.008038794479681555,0.0074514065799227225,1.0,0.4,873.26,2000,exp_1.00e+00_coeff_1.08e+00_radius_8.04e-03,
0,1.4537205870340582,36.81742180762695,1.0,0.22283000000000003,0.2934,2000,exp_1.00e+00_coeff_3.95e-02_radius_1.45e+00,
0,0.7649484711294149,0.010409784903000025,1.0,0.3999,760.59,2000,exp_1.00e+00_coeff_7.35e+01_radius_7.65e-01,
0,6.455030088638162,0.18712466914394651,1.0,0.39893,535.72,2000,exp_1.00e+00_coeff_3.45e+01_radius_6.46e+00,
0,0.03571121882484652,1.794189219744716,1.0,0.39901,3.6224,2001,exp_1.00e+00_coeff_1.99e-02_radius_3.57e-02,
0,241.4571566664049,185331.9184283387,1.0,0.00044892,0.049806,5000,exp_1.00e+00_coeff_1.30e-03_radius_2.41e+02,
0,109.12057452980109,0.2509365186803261,1.0,0.3999,109970.0,2001,exp_1.00e+00_coeff_4.35e+02_radius_1.09e+02,
0,0.18418559062514384,62.19987219486162,1.0,0.30264,0.093564,2000,exp_1.00e+00_coeff_2.96e-03_radius_1.84e-01,
0,496.27372666531784,29967.936113069758,1.0,0.0026864999999999997,0.16000999999999999,4997,exp_1.00e+00_coeff_1.66e-02_radius_4.96e+02,
0,1155.8033117294128,198.8548521566774,1.0,0.39259,15385.0,2001,exp_1.00e+00_coeff_5.81e+00_radius_1.16e+03,
0,956.5076809531198,49872.15712997409,1.0,0.0032240000000000003,0.17024,14995,exp_1.00e+00_coeff_1.92e-02_radius_9.57e+02,
0,0.6860663061100937,18.34255832239348,1.0,0.30409,0.35778000000000004,2000,exp_1.00e+00_coeff_3.74e-02_radius_6.86e-01,
0,28.705525939219868,378.61861039558187,1.0,0.056205,0.4812,2001,exp_1.00e+00_coeff_7.58e-02_radius_2.87e+01,
0,118.53669944134903,101.59862047720601,1.0,0.36332,303.44,2000,exp_1.00e+00_coeff_1.17e+00_radius_1.19e+02,
0,226.96214641010295,1038531.7000348567,1.0,0.00024627,0.90336,5000,exp_1.00e+00_coeff_2.19e-04_radius_2.27e+02,
0,22.710000406472474,0.10799990687103367,1.0,0.3998,11094.0,2000,exp_1.00e+00_coeff_2.10e+02_radius_2.27e+01,
0,5.420597098987266,10241.371422591104,1.0,0.010895,0.02636,1993,exp_1.00e+00_coeff_5.29e-04_radius_5.42e+00,
0,1041.3614438081747,67.92110203406385,1.0,0.39719,36833.0,2000,exp_1.00e+00_coeff_1.53e+01_radius_1.04e+03,
0,0.04501216477450973,182.76453560865647,1.0,0.32041,0.031641,2001,exp_1.00e+00_coeff_2.46e-04_radius_4.50e-02,
0,5.446457511423909,0.4682190216548177,1.0,0.39693,154.76,2000,exp_1.00e+00_coeff_1.16e+01_radius_5.45e+00,
0,1097.41327566545,7.110548562641142,1.0,0.39971999999999996,392360.0,2001,exp_1.00e+00_coeff_1.54e+02_radius_1.10e+03,
0,2.7806841467317853,10.533875051579377,1.0,0.31416,1.8096,2001,exp_1.00e+00_coeff_2.64e-01_radius_2.78e+00,
0,60.6477846498653,119.95318167635106,1.0,0.31667,60.638999999999996,2001,exp_1.00e+00_coeff_5.06e-01_radius_6.06e+01,
0,483.6373687123746,67054.47232553267,1.0,0.0010152000000000002,0.14899,4999,exp_1.00e+00_coeff_7.21e-03_radius_4.84e+02,
0,22.609009481389553,6969.393212097507,1.0,0.006547,0.065535,2000,exp_1.00e+00_coeff_3.24e-03_radius_2.26e+01,
0,100.03974606651154,70416.8134583397,1.0,0.0012034,0.050802999999999994,2000,exp_1.00e+00_coeff_1.42e-03_radius_1.00e+02,
0,0.01907397676504001,1.7198739331977174e-05,1.0,0.4,378490.0,2001,exp_1.00e+00_coeff_1.11e+03_radius_1.91e-02,
0,0.04382256879474042,0.00020527208151632637,1.0,0.4,31708.0,2001,exp_1.00e+00_coeff_2.13e+02_radius_4.38e-02,
0,0.0222956492894205,0.0002632994389945214,1.0,0.4,24721.0,2000,exp_1.00e+00_coeff_8.47e+01_radius_2.23e-02,
0,11.36906936418745,0.6955908729786763,1.0,0.39757,433.21,2001,exp_1.00e+00_coeff_1.63e+01_radius_1.14e+01,
0,0.00400658731766676,3.1157220291933694,1.0,0.39981,2.0876,2001,exp_1.00e+00_coeff_1.29e-03_radius_4.01e-03,
0,500.54364191795275,76.65635823178866,1.0,0.3934,7494.5,2000,exp_1.00e+00_coeff_6.53e+00_radius_5.01e+02,
0,0.0021162459400641026,1.7586182495230123,1.0,0.39994,3.6982,2001,exp_1.00e+00_coeff_1.20e-03_radius_2.12e-03,
0,11.975150264672822,1593.8550810527654,1.0,0.018712,0.10235,2000,exp_1.00e+00_coeff_7.51e-03_radius_1.20e+01,
0,0.16990627158529875,0.0001778984100968982,1.0,0.4,36972.0,2001,exp_1.00e+00_coeff_9.55e+02_radius_1.70e-01,
0,445.85213844550185,4778.764075889988,1.0,0.044004,0.59149,4996,exp_1.00e+00_coeff_9.33e-02_radius_4.46e+02,
0,3.2489998583255035,12874.63306735843,1.0,0.012217,0.018215000000000002,1999,exp_1.00e+00_coeff_2.52e-04_radius_3.25e+00,
0,0.002051480965265062,3.649794373292383,1.0,0.39988,1.7824,2000,exp_1.00e+00_coeff_5.62e-04_radius_2.05e-03,
0,0.08524819942247426,2.0361712968466805,1.0,0.39734,3.1922,2000,exp_1.00e+00_coeff_4.19e-02_radius_8.52e-02,
0,0.000960765720887433,0.27264876841379676,1.0,0.4,23.855999999999998,2001,exp_1.00e+00_coeff_3.52e-03_radius_9.61e-04,
0,0.01958364356420585,32.58383978992579,1.0,0.39055,0.19689,2001,exp_1.00e+00_coeff_6.01e-04_radius_1.96e-02,
0,1.3080685122057965,17.243819618736048,1.0,0.28294,0.50402,2001,exp_1.00e+00_coeff_7.59e-02_radius_1.31e+00,
0,0.0038556256100053385,0.0033188274222650223,1.0,0.4,1960.0,2001,exp_1.00e+00_coeff_1.16e+00_radius_3.86e-03,
0,0.001754988529826827,0.2664655160339168,1.0,0.39999,24.416999999999998,2000,exp_1.00e+00_coeff_6.59e-03_radius_1.75e-03,
0,2.7027807844472016,0.16185134275778573,1.0,0.39834,140.79,2000,exp_1.00e+00_coeff_1.67e+01_radius_2.70e+00,
0,0.016642240842443427,1.0942733800934077,1.0,0.39971999999999996,5.9436,2001,exp_1.00e+00_coeff_1.52e-02_radius_1.66e-02,
0,0.0038196472470468337,0.0938375992221359,1.0,0.39999,69.34100000000001,2000,exp_1.00e+00_coeff_4.07e-02_radius_3.82e-03,
0,0.019275453493940945,4.432730249655707e-05,1.0,0.4,146720.0,2001,exp_1.00e+00_coeff_4.35e+02_radius_1.93e-02,
0,56.59341752880445,7439.894363059526,1.0,0.0047315,0.10209,2000,exp_1.00e+00_coeff_7.61e-03_radius_5.66e+01,
0,6.267584235904726,12.795656682567204,1.0,0.3305,6.1406,2000,exp_1.00e+00_coeff_4.90e-01_radius_6.27e+00,
0,0.3276825415877082,0.0006264463724899381,1.0,0.4,10808.0,2001,exp_1.00e+00_coeff_5.23e+02_radius_3.28e-01,
0,0.002423206275565348,0.0022322658218601947,1.0,0.4,2914.5,2000,exp_1.00e+00_coeff_1.09e+00_radius_2.42e-03,
0,2.960847670061604,0.4838855952997241,1.0,0.39528,53.229,2000,exp_1.00e+00_coeff_6.12e+00_radius_2.96e+00,
0,0.32495024918820187,0.2772134906522934,1.0,0.39866999999999997,24.357,2000,exp_1.00e+00_coeff_1.17e+00_radius_3.25e-01,
0,51.71481700516048,3.3284289880529982,1.0,0.39726999999999996,1854.5,2000,exp_1.00e+00_coeff_1.55e+01_radius_5.17e+01,
0,0.613364702717518,0.055481452712598564,1.0,0.39955,133.63,2001,exp_1.00e+00_coeff_1.11e+01_radius_6.13e-01,
0,195.13187593745715,33.605627963789935,1.0,0.39261,2594.8,2001,exp_1.00e+00_coeff_5.81e+00_radius_1.95e+02,
0,0.08604379437764366,8.534502104173573e-05,1.0,0.4,76438.0,2000,exp_1.00e+00_coeff_1.01e+03_radius_8.60e-02,
0,2.8704116277554057,2.6205124587960205,1.0,0.37524,8.8586,2001,exp_1.00e+00_coeff_1.10e+00_radius_2.87e+00,
0,0.0011191920803661386,1.640890932199383e-05,1.0,0.4,396570.0,2000,exp_1.00e+00_coeff_6.82e+01_radius_1.12e-03,
0,0.008030830967604563,1.2198033599111557,1.0,0.39985,5.3329,2000,exp_1.00e+00_coeff_6.58e-03_radius_8.03e-03,
0,0.2903861193549083,0.5416860926595297,1.0,0.39766999999999997,12.347000000000001,2001,exp_1.00e+00_coeff_5.36e-01_radius_2.90e-01,
0,0.35193929333132573,125.71525303634333,1.0,0.21893,0.066719,2000,exp_1.00e+00_coeff_2.80e-03_radius_3.52e-01,
0,27.15887499111744,11.964046403010965,1.0,0.38164000000000003,138.77,2000,exp_1.00e+00_coeff_2.27e+00_radius_2.72e+01,
0,0.01989786660358196,0.04104433093979204,1.0,0.39999,158.49,2001,exp_1.00e+00_coeff_4.85e-01_radius_1.99e-02,
0,0.009147401395348762,0.00028659632414454174,1.0,0.4,22707.0,2000,exp_1.00e+00_coeff_3.19e+01_radius_9.15e-03,
0,63.726079663060816,2.0028461714355466,1.0,0.39866,4690.1,2001,exp_1.00e+00_coeff_3.18e+01_radius_6.37e+01,
0,11.079446860344387,115.72542030240118,1.0,0.11907999999999999,0.69083,2001,exp_1.00e+00_coeff_9.57e-02_radius_1.11e+01,
0,0.2787058905924917,0.009384564391374169,1.0,0.39996,713.53,2001,exp_1.00e+00_coeff_2.97e+01_radius_2.79e-01,
0,0.31903125202718746,3.2858091848943376,1.0,0.38555,2.0179,2001,exp_1.00e+00_coeff_9.71e-02_radius_3.19e-01,
0,254.78096542179836,3051.6596742855704,1.0,0.037474,0.5171100000000001,4996,exp_1.00e+00_coeff_8.35e-02_radius_2.55e+02,
0,0.7835350151725272,1271.163927314451,1.0,0.068854,0.029322000000000004,2000,exp_1.00e+00_coeff_6.16e-04_radius_7.84e-01,
0,1.2866636465001806,407.64749450136145,1.0,0.091353,0.06768500000000001,2000,exp_1.00e+00_coeff_3.16e-03_radius_1.29e+00,
0,0.04037864307048943,0.18324203242006482,1.0,0.39988,35.523,2000,exp_1.00e+00_coeff_2.20e-01_radius_4.04e-02,
0,999.4806331754387,2.124906898267565,1.0,0.39991,1089400.0,2001,exp_1.00e+00_coeff_4.70e+02_radius_9.99e+02,
0,0.0009407777120228376,0.0001752565668982966,1.0,0.4,37270.0,2001,exp_1.00e+00_coeff_5.37e+00_radius_9.41e-04,
0,0.00733924519715343,36.51813527054328,1.0,0.39591,0.17707,2001,exp_1.00e+00_coeff_2.01e-04_radius_7.34e-03,
0,551.797934897558,229.5619798224321,1.0,0.38206,2991.1,2000,exp_1.00e+00_coeff_2.40e+00_radius_5.52e+02,
0,0.004050123427919331,0.001754515582452583,1.0,0.4,3708.7,2000,exp_1.00e+00_coeff_2.31e+00_radius_4.05e-03,
0,206.7486296821098,14.91212955131254,1.0,0.3969,6609.5,2000,exp_1.00e+00_coeff_1.39e+01_radius_2.07e+02,
0,1063.1625447350561,41.03819825057166,1.0,0.39834,63659.0,2001,exp_1.00e+00_coeff_2.59e+01_radius_1.06e+03,
0,434.26839012998187,144327.78562589292,1.0,0.00045685,0.095542,5000,exp_1.00e+00_coeff_3.01e-03_radius_4.34e+02,
0,3.14995186063509,4804.957005691674,1.0,0.019534,0.029467,2000,exp_1.00e+00_coeff_6.56e-04_radius_3.15e+00,
0,0.08413706628279306,0.00017607055789722428,1.0,0.4,37053.0,2001,exp_1.00e+00_coeff_4.78e+02_radius_8.41e-02,
0,23.157123416135843,15.031769754490975,1.0,0.37323,79.232,2001,exp_1.00e+00_coeff_1.54e+00_radius_2.32e+01,
0,50.6268097762131,2575.46867233888,1.0,0.010902,0.173,2001,exp_1.00e+00_coeff_1.97e-02_radius_5.06e+01,
0,0.33656691933586613,1.4140957514507153,1.0,0.39319,4.7456,2001,exp_1.00e+00_coeff_2.38e-01_radius_3.37e-01,
0,15.395955335070374,71321.65005063788,1.0,0.0026006000000000002,0.017681,2000,exp_1.00e+00_coeff_2.16e-04_radius_1.54e+01,
0,1.254730614474697,0.0027640622098738317,1.0,0.39997,3692.2,2000,exp_1.00e+00_coeff_4.54e+02_radius_1.25e+00,
0,0.016853556850936955,0.0010658463983695189,1.0,0.4,6105.9,2000,exp_1.00e+00_coeff_1.58e+01_radius_1.69e-02,
0,23.212817660266303,242648.91189460564,1.0,0.0012083,0.012705,2000,exp_1.00e+00_coeff_9.57e-05_radius_2.32e+01,
0,1091.1848137896602,4403150.925013486,1.0,8.0119e-05,976.64,15000,exp_1.00e+00_coeff_2.48e-04_radius_1.09e+03,
0,0.039192574051427155,0.015450307211233659,1.0,0.39999,421.38,2000,exp_1.00e+00_coeff_2.54e+00_radius_3.92e-02,
0,0.0009218617510727725,3.3380102436800985,1.0,0.39995,1.9484,2001,exp_1.00e+00_coeff_2.76e-04_radius_9.22e-04,
0,6.119606381766207,0.8625575739042624,1.0,0.39485,103.93,2000,exp_1.00e+00_coeff_7.09e+00_radius_6.12e+00,
0,0.0045809347023981605,0.7459841013104683,1.0,0.39995,8.7191,2001,exp_1.00e+00_coeff_6.14e-03_radius_4.58e-03,
0,0.017473582714618675,0.19573822035658278,1.0,0.39995,33.243,2000,exp_1.00e+00_coeff_8.93e-02_radius_1.75e-02,
0,219.90437343727112,1.3409224752508053,1.0,0.39974,83549.0,2001,exp_1.00e+00_coeff_1.64e+02_radius_2.20e+02,
0,0.0010678200329556236,2.758913024628714e-05,1.0,0.4,236720.0,2001,exp_1.00e+00_coeff_3.87e+01_radius_1.07e-03,
0,112.73285079971252,2.770326676623764,1.0,0.39895,10614.0,2000,exp_1.00e+00_coeff_4.07e+01_radius_1.13e+02,
0,0.7318390048205884,0.02164223056018411,1.0,0.3998,360.32,2000,exp_1.00e+00_coeff_3.38e+01_radius_7.32e-01,
0,1.4884450482839788,0.2501418048501787,1.0,0.39709,46.245,2000,exp_1.00e+00_coeff_5.95e+00_radius_1.49e+00,
0,0.1595200261626823,0.910797437263554,1.0,0.39778,7.1896,2000,exp_1.00e+00_coeff_1.75e-01_radius_1.60e-01,
0,2.8818254797225853,35.50421484920157,1.0,0.20901999999999998,0.52745,2000,exp_1.00e+00_coeff_8.12e-02_radius_2.88e+00,
0,1.70800537760019,0.6317052634427991,1.0,0.39279000000000003,20.521,2001,exp_1.00e+00_coeff_2.70e+00_radius_1.71e+00,
0,59.77028063799721,0.062357696994087025,1.0,0.39996,132820.0,2001,exp_1.00e+00_coeff_9.59e+02_radius_5.98e+01,
0,0.08101444026252506,0.00120977636113286,1.0,0.4,5391.5,2000,exp_1.00e+00_coeff_6.70e+01_radius_8.10e-02,
0,30.66318228196169,865.4654851236219,1.0,0.024671000000000002,0.25195,2001,exp_1.00e+00_coeff_3.54e-02_radius_3.07e+01,
0,0.6485595249694011,2858.2680998345822,1.0,0.052650999999999996,0.017659,2001,exp_1.00e+00_coeff_2.27e-04_radius_6.49e-01,
0,275.5169301622165,41126.214245681476,1.0,0.001459,0.099998,4998,exp_1.00e+00_coeff_6.70e-03_radius_2.76e+02,
0,54.50194189939762,210329.31667582938,1.0,0.00089282,0.031495999999999996,2000,exp_1.00e+00_coeff_2.59e-04_radius_5.45e+01,
0,115.97115901828016,981191.8014881536,1.0,0.00059944,75529.0,2000,exp_1.00e+00_coeff_1.18e-04_radius_1.16e+02,
