,Nmax,Ric_adim,delta,exp,folder,phi_r,phi_top,remarks,sum_phi,tau_ic,dot_r
0,2000,0.8897839229028854,214860.0,0.5,exp_5.00e-01_coeff_1.12e+02_radius_8.90e-01,0.3999988284138609,0.3999998109947709,,0.4,6.314488546812363e-05,7045.573970928018
0,2000,2.9505565332059005,0.10873,0.5,exp_5.00e-01_coeff_1.15e-01_radius_2.95e+00,0.025390928920591138,0.03460268546512657,,0.06790700000000001,657.1384562619058,0.002245003701343223
0,2000,0.3145386771244296,0.11555,0.5,exp_5.00e-01_coeff_3.12e-02_radius_3.15e-01,0.06214265799904351,0.3567599038888475,,0.27089,101.47593689000016,0.0015498190347598827
0,4000,10.0,6.624,0.5,exp_5.00e-01_coeff_1.58e+00_radius_1.00e+01,0.23663222780343185,0.3535349912822531,,0.30996,39.81071705534971,0.12559432157547903
0,2000,18.926115502885843,0.52487,0.5,exp_5.00e-01_coeff_9.50e-01_radius_1.89e+01,0.10464213853843997,0.04791934887702953,,0.11155999999999999,397.1694654062262,0.023826246918967134
0,2000,7.010776557292763,0.21043,0.5,exp_5.00e-01_coeff_3.18e-01_radius_7.01e+00,0.05408617275117067,0.018421319956480442,,0.06923,486.13148040991234,0.007210782308709143
0,2000,6.891985140568894,397640.0,0.5,exp_5.00e-01_coeff_3.08e+02_radius_6.89e+00,0.3999952452497648,0.3999992880068423,,0.4,0.0005003157806124401,6887.6351772598155
0,2000,0.00466718309964903,24441000.0,0.5,exp_5.00e-01_coeff_1.02e+03_radius_4.67e-03,0.4,0.4,,0.4,2.1114556549197105e-11,110520509.6013845
0,2000,0.046250621985139476,5.3339,0.5,exp_5.00e-01_coeff_3.33e-02_radius_4.63e-02,0.3975306409888121,0.3995738504588071,,0.39905,1.9243357517422321,0.012017295303916075
0,2000,0.09098538328006717,758820000.0,0.5,exp_5.00e-01_coeff_1.14e+03_radius_9.10e-02,0.3999999999839329,0.3999999999972104,,0.4,6.363210513294915e-09,7149329.9718725085
0,4000,200.0,3.42,0.5,exp_5.00e-01_coeff_1.00e-01_radius_2.00e+02,0.0030723086216246642,1.68832642777339e-06,,0.00033157,4000000.0,2.5e-05
0,2000,170.40172603606516,473.12,0.5,exp_5.00e-01_coeff_1.12e+01_radius_1.70e+02,0.3228381583401513,0.3788775589870608,,0.36252,232.89357491029384,0.36583603927609565
0,1999,159.02058894299455,0.16507,0.5,exp_5.00e-01_coeff_1.15e+00_radius_1.59e+02,0.04023488147828946,0.0054073463551501675,,0.016538999999999998,19283.29790304338,0.004123272630608926
0,2000,0.005677109107755212,181610.0,0.5,exp_5.00e-01_coeff_7.55e-01_radius_5.68e-03,0.3999999910458585,0.3999999984451885,,0.4,5.6580267812273704e-05,50.16863057798838
0,2000,0.020745586441941296,1868600000.0,0.5,exp_5.00e-01_coeff_9.73e+02_radius_2.07e-02,0.3999999999998452,0.3999999999999937,,0.4,4.544256490781989e-10,22826161.423792493
0,2000,0.42605569584446235,54747.0,0.5,exp_5.00e-01_coeff_3.00e+01_radius_4.26e-01,0.3999977807871277,0.3999996226389555,,0.4,0.00020152238636034483,1057.0927219039243
0,2000,0.009510461800463698,1184.4,0.5,exp_5.00e-01_coeff_1.02e-01_radius_9.51e-03,0.3999977034892522,0.3999996012374973,,0.4,0.008662595794681528,0.5489383336056569
0,2000,1.032494119331599,1157500.0,0.5,exp_5.00e-01_coeff_2.90e+02_radius_1.03e+00,0.3999997482367845,0.3999999600872042,,0.4,1.269239468193811e-05,40673.73199483341
0,20000,1000.0,0.41608,0.5,exp_5.00e-01_coeff_6.32e+00_radius_1.00e+03,0.09467459544423384,0.03494093378161756,,0.074951,24999.999999999996,0.020000000000000004
0,2000,0.002169692277494166,3230200.0,0.5,exp_5.00e-01_coeff_1.26e+00_radius_2.17e-03,0.3999999998200005,0.3999999999687415,,0.4,2.97586049946766e-06,364.5487209300123
0,2000,1.425542506273603,20380.0,0.5,exp_5.00e-01_coeff_4.72e+01_radius_1.43e+00,0.3999803903499388,0.39999702307207374,,0.39999,0.0009116327948725132,781.8622335065058
0,2000,0.4800638863985863,0.039588,0.5,exp_5.00e-01_coeff_1.68e-02_radius_4.80e-01,0.0019581028321801197,0.2323926970153072,,0.12326,815.4929725037488,0.0002943396832253999
0,2000,0.36405268343785213,549040.0,0.5,exp_5.00e-01_coeff_8.20e+01_radius_3.64e-01,0.3999998108150896,0.3999999676577147,,0.4,1.9712089406872802e-05,9234.248991152654
0,2000,0.019610185905018295,444170.0,0.5,exp_5.00e-01_coeff_4.08e+00_radius_1.96e-02,0.3999999873825548,0.3999999978091893,,0.4,2.3084750858661472e-05,424.74328670652494
0,2000,27.63986106327227,32723.0,0.5,exp_5.00e-01_coeff_8.95e+01_radius_2.76e+01,0.399764650109852,0.3999583737072984,,0.39991,0.09528495924445449,145.03790148223678
0,2000,0.0020083036242110053,373090.0,0.5,exp_5.00e-01_coeff_3.84e-01_radius_2.01e-03,0.3999999984673379,0.3999999997338664,,0.4,2.7376279662050804e-05,36.67963012145383
0,2000,0.1940918004266612,208740000.0,0.5,exp_5.00e-01_coeff_8.88e+02_radius_1.94e-01,0.3999999997454964,0.3999999999560101,,0.4,4.780766503019088e-08,2029923.4474648663
0,1997,10.217788643434487,0.052478,0.5,exp_5.00e-01_coeff_1.10e-01_radius_1.02e+01,0.01457011623432769,0.0007250117002691736,,0.011843000000000001,8629.723383240445,0.0005920113652355405
0,2000,0.5392279549425142,40037000.0,0.5,exp_5.00e-01_coeff_1.01e+03_radius_5.39e-01,0.3999999961742835,0.3999999993567179,,0.4,2.8640685582071395e-07,941367.0517720814
0,2000,0.0337547875213692,5016.5,0.5,exp_5.00e-01_coeff_7.46e-01_radius_3.38e-02,0.3999980755948353,0.3999996658925273,,0.4,0.002046163352637062,8.248312012300136
0,2000,3.2352742609111016,1696400.0,0.5,exp_5.00e-01_coeff_5.85e+02_radius_3.24e+00,0.3999994736695792,0.39999992563746345,,0.4,3.053451179470356e-05,52977.337293997356
0,20000,316.22776601683796,517160.0,0.5,exp_5.00e-01_coeff_3.56e+02_radius_3.16e+02,0.3998278215956701,0.39996737626276097,,0.39993,0.790569415042095,199.99999999999997
0,2000,527.9396400857439,3.122,0.5,exp_5.00e-01_coeff_1.12e+00_radius_5.28e+02,0.020963621142401245,0.0006607041275733527,,0.0037446,220335.6154190227,0.001198035186190249
0,2000,0.011050922872471718,10850.0,0.5,exp_5.00e-01_coeff_3.59e-01_radius_1.11e-02,0.3999997086951,0.39999994941824746,,0.4,0.0009456602031733121,5.84296708024119
0,2000,0.0010424120435670598,1722800.0,0.5,exp_5.00e-01_coeff_8.51e+00_radius_1.04e-03,0.3999999999997504,0.39999999999999103,,0.4,1.4991504453752506e-08,34766.75895947638
0,2000,29.165169308605982,69910.0,0.5,exp_5.00e-01_coeff_1.31e+02_radius_2.92e+01,0.3998837267986887,0.3999793569470281,,0.39995,0.04964718202733092,293.7243174501875
0,1997,1.1033095117867524,0.015130000000000001,0.5,exp_5.00e-01_coeff_1.04e-02_radius_1.10e+00,0.0016292597244530473,6.2294890642689e-05,,0.026728,11274.431124164132,4.892971980741734e-05
0,2000,3.373678883446913,4500500.0,0.5,exp_5.00e-01_coeff_9.61e+02_radius_3.37e+00,0.3999997931875038,0.3999999707741797,,0.4,1.2312956694085645e-05,136997.10667655527
0,2000,7.106825758435896,263.56,0.5,exp_5.00e-01_coeff_7.97e+00_radius_7.11e+00,0.3927441426604714,0.398896765421304,,0.39728,0.7956882758084186,4.465835412250713
0,2000,0.8805158184137074,2.0718,0.5,exp_5.00e-01_coeff_3.50e-01_radius_8.81e-01,0.2992953986543071,0.3860603596066979,,0.36412,6.340804811391491,0.06943249671018323
0,2000,15.790468296164397,3459800.0,0.5,exp_5.00e-01_coeff_9.21e+02_radius_1.58e+01,0.3999987342628533,0.399999788510956,,0.4,0.0002942568733564484,26831.09508377837
0,2000,0.975447115618319,82.96700000000001,0.5,exp_5.00e-01_coeff_2.36e+00_radius_9.75e-01,0.3966969062978684,0.3994758491746838,,0.39876999999999996,0.17121106968480457,2.848668364183734
0,2000,1.1750442243489019,0.18266,0.5,exp_5.00e-01_coeff_1.07e-01_radius_1.18e+00,0.021340283054770204,0.3138231972506159,,0.18682,120.20366102744897,0.004887722280274708
0,1995,7.428887774149429,0.056930999999999995,0.5,exp_5.00e-01_coeff_1.01e-01_radius_7.43e+00,0.01575291042220739,0.0008449431694428355,,0.016919999999999998,5383.623460644942,0.0006899523925155299
0,2000,0.0021122003729075675,898470.0,0.5,exp_5.00e-01_coeff_6.13e-01_radius_2.11e-03,0.3999999993013972,0.3999999998786953,,0.4,1.1864657609066672e-05,89.01227673411651
0,4000,200.0,0.11748,0.5,exp_5.00e-01_coeff_1.00e+00_radius_2.00e+02,0.030729211715252336,0.003146414378925489,,0.009674700000000001,40000.0,0.0025
0,2000,2.5180341967011626,0.0088012,0.5,exp_5.00e-01_coeff_9.01e-03_radius_2.52e+00,0.0015541781254435616,1.9365076945443427e-05,,0.0068273,78132.5473096323,1.611386217015566e-05
0,2000,502.16058602285796,50375.0,0.5,exp_5.00e-01_coeff_1.11e+02_radius_5.02e+02,0.3972341817076139,0.3994688448047836,,0.39888,20.39654733678237,12.309940935868111
0,2000,0.018556549643250556,15860.0,0.5,exp_5.00e-01_coeff_7.30e-01_radius_1.86e-02,0.3999996653543385,0.3999999418942149,,0.4,0.000647017254592226,14.34007324499064
0,2000,0.9072770380310274,21423.0,0.5,exp_5.00e-01_coeff_3.59e+01_radius_9.07e-01,0.3999880257972525,0.3999980724737372,,0.4,0.0006391562234546281,709.7459155816485
0,4000,200.0,357.49,0.5,exp_5.00e-01_coeff_1.00e+01_radius_2.00e+02,0.29599955800325817,0.36594751166199946,,0.34515,400.0,0.25
0,2000,0.4303711216881581,8.5331,0.5,exp_5.00e-01_coeff_3.79e-01_radius_4.30e-01,0.38594572360886026,0.3976837139376629,,0.3947,1.2918140224534553,0.16657626957430885
0,2000,0.053156951711614234,463.96,0.5,exp_5.00e-01_coeff_3.57e-01_radius_5.32e-02,0.3999672369599289,0.3999943134226373,,0.39999,0.022138200251171625,1.2005707579775144
0,2000,59.54916523571693,16.756,0.5,exp_5.00e-01_coeff_1.92e-02_radius_5.95e+01,0.0010248307340305909,3.3594860893160217e-08,,0.00060191,9629164.38505456,3.0921252797461466e-06
0,2000,0.020685279896064043,24.875,0.5,exp_5.00e-01_coeff_3.22e-02_radius_2.07e-02,0.3997622779346092,0.3999587473515284,,0.39991,0.4124867650991011,0.025073871026012613
0,1999,1.5273171647716755,0.011852,0.5,exp_5.00e-01_coeff_9.58e-03_radius_1.53e+00,0.0016067671909618664,3.6024334280182486e-05,,0.015386000000000002,25402.497582918626,3.006234248790339e-05
0,2000,0.04828108535612563,5551.8,0.5,exp_5.00e-01_coeff_1.12e+00_radius_4.83e-02,0.3999975129549699,0.3999995682736607,,0.4,0.0018497423987651443,13.050759226894847
0,2000,0.011154463729559331,13316000.0,0.5,exp_5.00e-01_coeff_1.25e+01_radius_1.12e-02,0.3999999997532564,0.3999999999571503,,0.4,7.936297249021367e-07,7027.498705983322
0,2000,20.599548268008196,53879.0,0.5,exp_5.00e-01_coeff_1.15e+02_radius_2.06e+01,0.39989366665557824,0.3999816952492531,,0.39996,0.03214532330123476,320.4128338509653
0,2000,81.22868372024458,4328.2,0.5,exp_5.00e-01_coeff_3.26e+01_radius_8.12e+01,0.3948280128570949,0.3990183371267277,,0.39791,6.203497892325163,6.547006634816383
0,2000,0.019825176883926324,259.85,0.5,exp_5.00e-01_coeff_9.98e-02_radius_1.98e-02,0.3999781803909638,0.3999962115972928,,0.39999,0.039489468641120226,0.25101853185335654
0,2000,0.0008984363932767022,1127.3,0.5,exp_5.00e-01_coeff_9.42e-03_radius_8.98e-04,0.3999997720606056,0.3999999604203032,,0.4,0.009101121650748386,0.049358553140690285
0,2000,0.001020823844069636,36769.0,0.5,exp_5.00e-01_coeff_6.11e-02_radius_1.02e-03,0.3999999920581395,0.39999999862097146,,0.4,0.00027908337607382053,1.8288868696350031
0,2000,0.01031734957837334,6054100.0,0.5,exp_5.00e-01_coeff_7.72e+00_radius_1.03e-02,0.39999999948659015,0.3999999999108411,,0.4,1.7851759731409444e-06,2889.729005320519
0,2000,0.019578187239576238,58392000.0,0.5,exp_5.00e-01_coeff_4.93e+01_radius_1.96e-02,0.3999999999140178,0.39999999998506464,,0.4,1.5755767213770502e-07,62130.22499616823
0,2000,0.004178413329127972,6161.5,0.5,exp_5.00e-01_coeff_1.02e-01_radius_4.18e-03,0.3999998060446881,0.39999996632138596,,0.4,0.0016651611239156992,1.2546573629170041
0,4000,10.0,100.83,0.5,exp_5.00e-01_coeff_5.01e+00_radius_1.00e+01,0.374571401549784,0.39576003805989424,,0.39000999999999997,3.981071705534974,1.2559432157547896
0,2000,3.085776000219729,59.31,0.5,exp_5.00e-01_coeff_3.44e+00_radius_3.09e+00,0.38602656960116205,0.3980276955836472,,0.39499,0.8034759221065703,1.9202666286062289
0,2000,0.004268366457394894,582.75,0.5,exp_5.00e-01_coeff_3.22e-02_radius_4.27e-03,0.3999979051345579,0.3999996362474311,,0.4,0.017606045453556093,0.12121877308151455
0,2000,1.5590906999447702,1.1041,0.5,exp_5.00e-01_coeff_3.80e-01_radius_1.56e+00,0.16861264289174072,0.3689797120584611,,0.31256999999999996,16.85346782775702,0.0462542995862551
0,2000,0.002032312806801102,15004000.0,0.5,exp_5.00e-01_coeff_2.29e+00_radius_2.03e-03,0.39999999995532665,0.3999999999922398,,0.4,7.879426922749511e-07,1289.6323722055224
0,2000,57.393695846557,0.071159,0.5,exp_5.00e-01_coeff_8.00e-02_radius_5.74e+01,0.00438032293058066,3.123854416342553e-05,,0.0008563,514570.45415291283,5.5768549654719924e-05
0,2000,3.520241756807821,0.031056999999999998,0.5,exp_5.00e-01_coeff_3.83e-02_radius_3.52e+00,0.007716103952691067,0.0002507718414669346,,0.018057,8444.739847886414,0.00020842807595126107
0,2000,0.0007971209958339599,638770.0,0.5,exp_5.00e-01_coeff_2.04e-01_radius_7.97e-04,0.3999999996613195,0.3999999999411897,,0.4,1.5241900605768882e-05,26.149002557209265
0,2000,2.685587266381648,4873.1,0.5,exp_5.00e-01_coeff_3.00e+01_radius_2.69e+00,0.3998474618489879,0.3999783532095986,,0.39995,0.008005246737086509,167.73919371778547
0,2000,0.10075508940937378,0.32652,0.5,exp_5.00e-01_coeff_1.80e-02_radius_1.01e-01,0.3225754885124105,0.3885436241699585,,0.3719,31.38694785122988,0.0016050475803977503
0,20000,1000.0,0.11734000000000001,0.5,exp_5.00e-01_coeff_2.00e+00_radius_1.00e+03,0.02724490978588889,0.002465223428044672,,0.007052199999999999,250000.0,0.002
0,2000,0.10748010439274641,3.3957,0.5,exp_5.00e-01_coeff_6.17e-02_radius_1.07e-01,0.3910761708154439,0.39848476329087534,,0.3966,3.034745729926415,0.01770825531326352
0,2000,219.0291020125303,39409.0,0.5,exp_5.00e-01_coeff_9.83e+01_radius_2.19e+02,0.39845237907179976,0.3997057061181182,,0.39938,4.965649007579243,22.05442850251987
0,2000,14.436906329430986,1.8604,0.5,exp_5.00e-01_coeff_1.26e+00_radius_1.44e+01,0.16271321540710382,0.2262958283681347,,0.2137,131.83198969275753,0.054754943633472705
0,2000,6.220264554233724,17.735,0.5,exp_5.00e-01_coeff_2.14e+00_radius_6.22e+00,0.3247654016852893,0.3873849821512793,,0.36921,8.466556342523585,0.3673432445604963
0,20000,1000.0,1181500.0,0.5,exp_5.00e-01_coeff_5.38e+02_radius_1.00e+03,0.3997617108280701,0.3999546498722951,,0.3999,3.460207612456747,144.5
0,20000,1000.0,1.2852,0.5,exp_5.00e-01_coeff_1.00e+01_radius_1.00e+03,0.15497329728042109,0.1782982075918369,,0.16548,10000.0,0.05
0,1993,2.6791766668979307,0.031749,0.5,exp_5.00e-01_coeff_3.39e-02_radius_2.68e+00,0.006941669331660627,0.00025753027816599605,,0.023502000000000002,6234.937873130042,0.00021485191363686672
0,2000,29.60200100914764,109540.0,0.5,exp_5.00e-01_coeff_1.64e+02_radius_2.96e+01,0.3999246640441658,0.39998661179964334,,0.39997,0.032644264161923515,453.4027917173212
0,2000,59.06453366144339,0.079908,0.5,exp_5.00e-01_coeff_3.82e-01_radius_5.91e+01,0.021274447697210874,0.0015019310472802472,,0.006748899999999999,23967.35085333928,0.0012321873623595356
0,2000,1108.5409875358832,3.899,0.5,exp_5.00e-01_coeff_3.20e+00_radius_1.11e+03,0.04274808780539008,0.005313006179803681,,0.017041999999999998,120077.06375165911,0.004615956423736946
0,1998,26.673498530043116,0.059355,0.5,exp_5.00e-01_coeff_1.92e-01_radius_2.67e+01,0.015793412052908073,0.0008469815866276598,,0.006486499999999999,19244.926342510604,0.0006930007955167735
0,2000,1.379065859106389,4.2954,0.5,exp_5.00e-01_coeff_6.84e-01_radius_1.38e+00,0.3216934645312578,0.3891175886499581,,0.37201999999999996,4.0671621643897495,0.1695366207894133
0,2000,0.46956993620172344,4469700.0,0.5,exp_5.00e-01_coeff_2.97e+02_radius_4.70e-01,0.39999997007168175,0.3999999949317673,,0.4,2.5041429195936094e-06,93758.61348159966
0,2000,25.897495512452004,0.063399,0.5,exp_5.00e-01_coeff_1.93e-02_radius_2.59e+01,0.0015657971003536495,2.6307055321916906e-06,,0.00067614,1800146.5053875237,7.193163288361622e-06
0,2000,1.5354910018224084,0.083346,0.5,exp_5.00e-01_coeff_6.35e-02_radius_1.54e+00,0.012466472485721749,0.12443905633706898,,0.090271,585.3887144507497,0.0013115140110474348
0,2000,0.021475268041996315,990.14,0.5,exp_5.00e-01_coeff_2.11e-01_radius_2.15e-02,0.3999937968759042,0.3999989229589765,,0.4,0.010363960305808292,1.0360551086808434
0,20000,1000.0,5171700.0,0.5,exp_5.00e-01_coeff_1.12e+03_radius_1.00e+03,0.399945536183912,0.39998964216788657,,0.39998,0.790569415042095,632.4555320336757
0,2000,18.021077375355848,5505.4,0.5,exp_5.00e-01_coeff_3.67e+01_radius_1.80e+01,0.3990931396461266,0.3998457384734976,,0.39965,0.24058506545852087,37.45261024621425
0,2000,13.831785259431905,0.013781999999999999,0.5,exp_5.00e-01_coeff_1.06e-02_radius_1.38e+01,0.0011765205991706162,2.5445058136064347e-06,,0.00078206,1704458.1181256918,4.057531573331363e-06
0,2000,0.02116245974060147,4031.7,0.5,exp_5.00e-01_coeff_4.19e-01_radius_2.12e-02,0.39999849876070015,0.3999997393382471,,0.4,0.0025452590122740345,4.157231079145477
0,2000,0.042046776311653704,440080.0,0.5,exp_5.00e-01_coeff_8.71e+00_radius_4.20e-02,0.3999999727087076,0.3999999952621425,,0.4,2.3301725428575126e-05,902.2245249721152
0,2000,0.04278941549712107,10167000.0,0.5,exp_5.00e-01_coeff_4.23e+01_radius_4.28e-02,0.39999999878296577,0.3999999997887301,,0.4,1.0211311171993189e-06,20951.969231179948
0,2000,1.7146370769005188,2449400.0,0.5,exp_5.00e-01_coeff_5.70e+02_radius_1.71e+00,0.3999998045359996,0.3999999710583442,,0.4,9.058235278299625e-06,94645.20539713689
0,2000,0.9559402855744707,266.11,0.5,exp_5.00e-01_coeff_4.16e+00_radius_9.56e-01,0.398986385492619,0.3998381063050251,,0.39962,0.052856473360270016,9.042792914491065
0,8000,0.009999999999999998,0.8196200000000001,0.5,exp_5.00e-01_coeff_4.47e-03_radius_1.00e-02,0.3965079351074909,0.39939924799459,,0.39866999999999997,4.999999999999998,0.0010000000000000002
0,2000,8.524233925855828,0.016932,0.5,exp_5.00e-01_coeff_3.06e-02_radius_8.52e+00,0.004349298710142113,6.519527933346314e-05,,0.0039077,77734.11561312799,5.4829426298999586e-05
0,2000,0.5019668038106885,252.15,0.5,exp_5.00e-01_coeff_2.37e+00_radius_5.02e-01,0.39943352862983617,0.3999044994093065,,0.39978,0.04492106317761403,5.5872097441901
0,2000,0.04890101077653832,40765000.0,0.5,exp_5.00e-01_coeff_9.85e+01_radius_4.89e-02,0.3999999996646973,0.3999999999417876,,0.4,2.4622892463288e-07,99299.89104539256
0,1994,55.94232649437131,0.13577999999999998,0.5,exp_5.00e-01_coeff_6.38e-01_radius_5.59e+01,0.03759729651165011,0.004842451972950856,,0.0172,7700.322664814987,0.003632466386765068
0,2000,0.11419405308949136,10.113999999999999,0.5,exp_5.00e-01_coeff_1.13e-01_radius_1.14e-01,0.3967886916131602,0.3994475110776925,,0.39876999999999996,1.0195175934222158,0.05600396394640727
0,2000,0.2110307293912331,508.29,0.5,exp_5.00e-01_coeff_1.47e+00_radius_2.11e-01,0.3998814099320845,0.3999795250930864,,0.39995,0.020552670817438633,5.1339003885610985
0,2000,1.1735387653270042,132.71,0.5,exp_5.00e-01_coeff_3.39e+00_radius_1.17e+00,0.3975207451466527,0.399614975256269,,0.39909,0.12007158565273422,4.886829631454446
0,2000,1.6151654282641672,6753.4,0.5,exp_5.00e-01_coeff_2.91e+01_radius_1.62e+00,0.3999331441742796,0.3999900234001164,,0.39998,0.0030906288098623736,261.300454960829
0,2000,0.09501632346659812,131.76,0.5,exp_5.00e-01_coeff_3.40e-01_radius_9.50e-02,0.3997938945937316,0.3999642691590777,,0.39992,0.07814363736730154,0.6079594364157203
0,20000,1000.0,2.1216,0.5,exp_5.00e-01_coeff_1.12e+01_radius_1.00e+03,0.1744236708853838,0.20859028871538496,,0.19655,7905.694150420948,0.06324555320336758
0,2000,6.264704614486772,0.021481,0.5,exp_5.00e-01_coeff_3.46e-02_radius_6.26e+00,0.005732638522342182,0.00011540342162841277,,0.007037899999999999,32693.477013727017,9.580970252653777e-05
