,Nmax,Ric_adim,delta,exp,folder,phi_r,phi_top,remarks,sum_phi,tau_ic,dot_r
0,2000,864.3855135971294,81.585,0.5,exp_5.00e-01_coeff_1.20e+00_radius_8.64e+02,0.017313109801372906,0.00029528070516093846,,0.0024920000000000003,521660.3604541701,0.0008284945331523508
0,4000,200.0,0.1926,0.5,exp_5.00e-01_coeff_1.58e+00_radius_2.00e+02,0.050303308970163,0.008961481319142983,,0.024603,15924.286822139888,0.006279716078773951
0,2000,0.010038557331161452,502330000.0,0.5,exp_5.00e-01_coeff_9.25e+01_radius_1.00e-02,0.3999999999966777,0.3999999999994368,,0.4,1.1767780819034431e-08,426527.2053216715
0,19999,316.22776601683796,0.048338,0.5,exp_5.00e-01_coeff_5.62e-01_radius_3.16e+02,0.013266189134672923,0.0006017417887359544,,0.0019114000000000002,316227.766016838,0.0004999999999999999
0,2000,0.002112925411275983,4101600.0,0.5,exp_5.00e-01_coeff_4.54e+01_radius_2.11e-03,0.3999999999998065,0.3999999999999856,,0.4,2.163334044952257e-09,488349.3180829162
0,2000,6.316837377498266,5.1074,0.5,exp_5.00e-01_coeff_1.27e+00_radius_6.32e+00,0.2387024098077976,0.3647617267717689,,0.31961,24.591878097175783,0.12843340700813968
0,2000,0.054207856013406115,80505000.0,0.5,exp_5.00e-01_coeff_1.58e+02_radius_5.42e-02,0.3999999998233159,0.399999999969334,,0.4,1.170535629876635e-07,231551.49928720747
0,2000,0.22716579944277251,2.175,0.5,exp_5.00e-01_coeff_1.04e-01_radius_2.27e-01,0.3715135664403068,0.39538688662761606,,0.38933,4.805585925142782,0.023635598549413415
0,2000,0.19849962667189008,1726.7,0.5,exp_5.00e-01_coeff_2.55e+00_radius_1.98e-01,0.3999671514916504,0.39999432397255,,0.39999,0.006038308880438751,16.436690355054086
0,2000,26.588158523443873,704.22,0.5,exp_5.00e-01_coeff_1.32e+01_radius_2.66e+01,0.3897617774968155,0.39813319537043057,,0.3959,4.0732478001335455,3.263754113188517
0,2000,0.18163896988964673,5794.9,0.5,exp_5.00e-01_coeff_4.29e+00_radius_1.82e-01,0.3999910412568246,0.3999984506988403,,0.4,0.001794700274920107,50.60426312625727
0,4000,10.0,0.45707,0.5,exp_5.00e-01_coeff_6.31e-01_radius_1.00e+01,0.09422244733146523,0.0701193824240447,,0.11656,251.188643150958,0.019905358527674864
0,2000,55.823374667600845,36701.0,0.5,exp_5.00e-01_coeff_9.48e+01_radius_5.58e+01,0.3995756474958845,0.39992182662860987,,0.39983,0.3464373697980926,80.56777289952194
0,4000,200.0,0.085663,0.5,exp_5.00e-01_coeff_3.16e-01_radius_2.00e+02,0.009332758474822844,0.00018554607707410573,,0.0010644,399999.99999999994,0.00025000000000000006
0,2000,0.0009837887669741701,1336500.0,0.5,exp_5.00e-01_coeff_3.73e-01_radius_9.84e-04,0.3999999998095721,0.39999999996693897,,0.4,6.94266876686116e-06,70.85090762719402
0,2000,0.44176618864654077,436890.0,0.5,exp_5.00e-01_coeff_8.77e+01_radius_4.42e-01,0.39999971177025373,0.3999999510595791,,0.4,2.5379845031383137e-05,8703.090741891454
0,2000,5.451460042980822,105400.0,0.5,exp_5.00e-01_coeff_1.56e+02_radius_5.45e+00,0.3999858147906701,0.3999979337756008,,0.39999,0.001213605355551708,2245.977252013104
0,2000,6.638913390396194,11812.0,0.5,exp_5.00e-01_coeff_5.30e+01_radius_6.64e+00,0.39984596197402655,0.3999770379612306,,0.39994,0.01567306686771931,211.7936918928703
0,2000,14.036259061673794,0.0084962,0.5,exp_5.00e-01_coeff_1.80e-02_radius_1.40e+01,0.0019803026112593662,1.0813408057641638e-05,,0.0011453,611110.7399342725,1.1484218934839415e-05
0,2000,2.9405671717624724,1115.7,0.5,exp_5.00e-01_coeff_1.47e+01_radius_2.94e+00,0.3992725143752155,0.39989711186708976,,0.39974,0.03999696299091953,36.75988064931413
0,2000,0.9933174684451269,9181.3,0.5,exp_5.00e-01_coeff_2.51e+01_radius_9.93e-01,0.39996945717277205,0.3999951351870822,,0.39999,0.0015642502771343787,317.5059269495002
0,2000,26.160034339824502,3376.8,0.5,exp_5.00e-01_coeff_2.88e+01_radius_2.62e+01,0.39785390892095307,0.39961975357393303,,0.39915,0.82587019051308,15.83786086501822
0,2000,0.02221118703812938,243980000.0,0.5,exp_5.00e-01_coeff_1.72e+02_radius_2.22e-02,0.39999999998975977,0.3999999999982199,,0.4,1.6664637715354046e-08,666416.7387708942
0,4000,10.0,0.0058839,0.5,exp_5.00e-01_coeff_1.00e-02_radius_1.00e+01,0.0013021724701596238,5.628749582098358e-06,,0.00099041,1000000.0,5e-06
0,2000,33.23059542334285,384.75,0.5,exp_5.00e-01_coeff_9.78e+00_radius_3.32e+01,0.3773761504504101,0.3956000411238456,,0.39065,11.553488507081806,1.4381195516390517
0,1998,327.4703661853192,0.38008000000000003,0.5,exp_5.00e-01_coeff_2.64e+00_radius_3.27e+02,0.06719494364296075,0.016483053845780082,,0.041003,15418.817727461437,0.010619178849299301
0,2000,0.009421900198335765,576120.0,0.5,exp_5.00e-01_coeff_2.24e+00_radius_9.42e-03,0.3999999953394188,0.3999999991907476,,0.4,1.774509986352987e-05,265.4789285717086
0,2000,178.26638327334453,0.25158,0.5,exp_5.00e-01_coeff_3.91e-01_radius_1.78e+02,0.012347578386640136,0.0002447603060158343,,0.0017785999999999998,207507.85546160984,0.0004295412886340702
0,2000,0.01045034145669472,124680.0,0.5,exp_5.00e-01_coeff_1.15e+00_radius_1.05e-02,0.3999999760204656,0.3999999958362129,,0.4,8.231772349424632e-05,63.47564663535161
0,2000,14.569094090462048,0.08802,0.5,exp_5.00e-01_coeff_2.16e-01_radius_1.46e+01,0.024424408013318244,0.0020324880206545877,,0.016468,4538.2836634962105,0.0016051325975554253
0,2000,60.04449347127345,1.5546,0.5,exp_5.00e-01_coeff_2.49e+00_radius_6.00e+01,0.15807787497134573,0.17359512637685393,,0.178,582.2164359898751,0.051565440066276
0,2000,40.35551205159295,21.288,0.5,exp_5.00e-01_coeff_3.15e+00_radius_4.04e+01,0.2354895948600657,0.3171534786902367,,0.2946,163.6765909322563,0.12327820313747737
0,2000,6.640816326745132,0.006093100000000001,0.5,exp_5.00e-01_coeff_9.93e-03_radius_6.64e+00,0.0015078494817798438,8.222327874896074e-06,,0.0018477999999999997,447575.5355780915,7.418654281637411e-06
0,20000,1000.0,0.060726999999999996,0.5,exp_5.00e-01_coeff_1.00e+00_radius_1.00e+03,0.013266388268913798,0.0004816428865755951,,0.0016039000000000001,1000000.0,0.0005
0,2000,1.1038298698767748,5.8854,0.5,exp_5.00e-01_coeff_6.90e-01_radius_1.10e+00,0.3513297957971713,0.3928970412915616,,0.38240999999999997,2.555741169440613,0.21595102882002234
0,2000,13.256374517922325,0.022028,0.5,exp_5.00e-01_coeff_8.05e-03_radius_1.33e+01,0.000937558507129399,1.1270104793847937e-06,,0.00070014,2712986.2352817385,2.443133390344252e-06
0,4000,200.0,21.147,0.5,exp_5.00e-01_coeff_6.31e-02_radius_2.00e+02,0.0018345343731906996,2.1791668736170775e-07,,0.00030779,10047545.726038318,9.952679263837434e-06
0,2000,64.30790522808894,6.5439,0.5,exp_5.00e-01_coeff_3.22e+00_radius_6.43e+01,0.1965413563321199,0.2431122613578208,,0.24055,398.5855048801106,0.08067015037015951
0,2000,0.0022793556952356094,12077000.0,0.5,exp_5.00e-01_coeff_2.90e+02_radius_2.28e-03,0.4,0.3999999999999755,,0.4,6.179024616547285e-11,18444300.16617467
0,2000,0.046492537295538705,68.498,0.5,exp_5.00e-01_coeff_1.20e-01_radius_4.65e-02,0.3998059631478842,0.3999663318874375,,0.39993,0.14989986403929204,0.15507865064958296
0,2000,0.0024608799494385465,19752.0,0.5,exp_5.00e-01_coeff_1.08e-01_radius_2.46e-03,0.3999999643590777,0.3999999938112703,,0.4,0.0005195436289373727,2.3683092356187743
0,2000,52.669560416663906,31555.0,0.5,exp_5.00e-01_coeff_8.80e+01_radius_5.27e+01,0.39953453853530696,0.39991443714198016,,0.39981,0.3585890896624993,73.43999292649423
0,2000,18.228427409014795,31.584,0.5,exp_5.00e-01_coeff_3.04e+00_radius_1.82e+01,0.2974620804629454,0.37387846419565307,,0.34967,35.94931732641876,0.2535295349769956
0,2000,46.21108269907225,0.39776,0.5,exp_5.00e-01_coeff_1.31e+00_radius_4.62e+01,0.09113163026753056,0.03428965112974492,,0.07796900000000001,1249.4524433059664,0.018492533648099826
0,20000,316.22776601683796,0.4171,0.5,exp_5.00e-01_coeff_3.56e+00_radius_3.16e+02,0.09467437272661527,0.038931279530676766,,0.075974,7905.694150420951,0.019999999999999997
0,2000,0.26336284552321426,10243.0,0.5,exp_5.00e-01_coeff_8.20e+00_radius_2.63e-01,0.3999926564599502,0.3999987355067903,,0.4,0.0010303969453850225,127.7967906944857
0,4000,10.0,0.047889,0.5,exp_5.00e-01_coeff_1.00e-01_radius_1.00e+01,0.01329827956034979,0.0006128253350239365,,0.010883,10000.0,0.0005
0,2000,0.38512904931868314,21327000.0,0.5,exp_5.00e-01_coeff_5.38e+02_radius_3.85e-01,0.3999999948310177,0.3999999991178732,,0.4,5.123850758143598e-07,375819.9326030113
0,2000,57.94421762674719,8640.0,0.5,exp_5.00e-01_coeff_4.60e+01_radius_5.79e+01,0.39813613899350986,0.39965432989511385,,0.39925,1.5841256621092281,18.289021828481633
0,2000,0.8742085295344718,26.19,0.5,exp_5.00e-01_coeff_1.22e+00_radius_8.74e-01,0.3906972946902229,0.3985223439621153,,0.39654,0.512216368774767,0.8533586418036564
0,2000,137.81812606782313,665.1,0.5,exp_5.00e-01_coeff_3.32e-02_radius_1.38e+02,0.001166547452565836,2.7108776778916877e-08,,0.00060094,17199817.864285614,4.006383298802081e-06
0,2000,0.004533451624124478,5390600.0,0.5,exp_5.00e-01_coeff_1.55e+02_radius_4.53e-03,0.39999999999978575,0.3999999999999828,,0.4,8.547585364089289e-10,2651890.2304098243
0,2000,13.697567693550516,115960.0,0.5,exp_5.00e-01_coeff_1.68e+02_radius_1.37e+01,0.3999673086526115,0.3999946325152604,,0.39999,0.006611341256363656,1035.9144356953373
0,2000,1.446169293763337,0.36476,0.5,exp_5.00e-01_coeff_1.97e-01_radius_1.45e+00,0.05314504445172119,0.3403611478144759,,0.23459000000000002,53.723754514055045,0.013459309637275952
0,2000,0.22069279320700058,11869.0,0.5,exp_5.00e-01_coeff_7.43e+00_radius_2.21e-01,0.3999946884536223,0.39999908315791777,,0.4,0.0008816459434241497,125.15953532881386
0,2000,26.77029091028959,306020.0,0.5,exp_5.00e-01_coeff_2.74e+02_radius_2.68e+01,0.3999756298364852,0.3999957037538292,,0.39999,0.009553742877199609,1401.0368111422574
0,19997,999.9999999999999,0.18778,0.5,exp_5.00e-01_coeff_3.56e+00_radius_1.00e+03,0.05036890727655363,0.008535532412672131,,0.023617,79056.94150420948,0.006324555320336759
0,5000,262.2236722163193,0.14844000000000002,0.5,exp_5.00e-01_coeff_2.93e-01_radius_2.62e+02,0.007518296138192437,8.889978575088442e-05,,0.00067126,801248.1096011458,0.00016363450289252595
0,20000,100.0,0.097581,0.5,exp_5.00e-01_coeff_6.32e-01_radius_1.00e+02,0.02724316256719184,0.0026114072746983297,,0.0087321,24999.999999999996,0.0020000000000000005
0,2000,87.52588997436106,0.11905999999999999,0.5,exp_5.00e-01_coeff_1.44e-01_radius_8.75e+01,0.006425748805861331,6.51297938173423e-05,,0.00098986,367548.1960330277,0.0001190672283513208
0,4000,10.0,12.818,0.5,exp_5.00e-01_coeff_2.00e+00_radius_1.00e+01,0.2778960767482631,0.3719809708134306,,0.34065,25.118864315095802,0.19905358527674863
0,2000,0.009927284590850129,3680.0,0.5,exp_5.00e-01_coeff_1.88e-01_radius_9.93e-03,0.3999992284548941,0.3999998660297612,,0.4,0.0027881270631016594,1.7802783671929383
0,2000,12.109994733894835,365.28,0.5,exp_5.00e-01_coeff_9.48e+00_radius_1.21e+01,0.3910677852510331,0.3985249213601295,,0.39654,1.6310893140363678,3.712241454125799
0,2000,3.390931980590315,32751.0,0.5,exp_5.00e-01_coeff_8.21e+01_radius_3.39e+00,0.3999714491829349,0.39999596509577295,,0.39999,0.0017053931091884245,994.1789849860533
0,2000,11.677627668314583,383290.0,0.5,exp_5.00e-01_coeff_3.06e+02_radius_1.17e+01,0.3999915900780864,0.3999986478190798,,0.4,0.0014560221767672319,4010.1132574237695
0,2000,0.1016921036270649,71925000.0,0.5,exp_5.00e-01_coeff_2.72e+02_radius_1.02e-01,0.3999999996066447,0.3999999999317773,,0.4,1.3937920150445657e-07,364803.72440580156
0,2000,0.4725889367614169,1055.9,0.5,exp_5.00e-01_coeff_4.59e+00_radius_4.73e-01,0.3998724950059217,0.39997842005907497,,0.39995,0.010614131555556468,22.262251710740195
0,2000,8.45064529627132,0.14958,0.5,exp_5.00e-01_coeff_2.66e-01_radius_8.45e+00,0.04044828654338495,0.005751331369989621,,0.043641,1010.3093201005386,0.004182206938084256
0,2000,24.770812222403723,1037900.0,0.5,exp_5.00e-01_coeff_5.04e+02_radius_2.48e+01,0.3999933505981675,0.39999883552880666,,0.4,0.0024131072236080746,5132.555234194368
0,2000,0.004291010202264913,42944000.0,0.5,exp_5.00e-01_coeff_5.20e+01_radius_4.29e-03,0.3999999999993935,0.3999999999997862,,0.4,6.801938571244384e-09,315425.5332741039
0,2000,14.464925116329217,0.042926,0.5,exp_5.00e-01_coeff_1.07e-01_radius_1.45e+01,0.011847882164124579,0.0004811805251450085,,0.0070259,18283.808657397807,0.00039556651973812274
0,2000,1.1086422769209605,27586.0,0.5,exp_5.00e-01_coeff_4.70e+01_radius_1.11e+00,0.39998867527737797,0.3999982208897532,,0.4,0.0005564301228664903,996.2097946905795
0,2000,0.0040662779297781235,54.471000000000004,0.5,exp_5.00e-01_coeff_9.37e-03_radius_4.07e-03,0.399978650280652,0.3999962930038435,,0.39999,0.18835407691766476,0.010794239223066077
0,2000,0.022255665687338628,127280000.0,0.5,exp_5.00e-01_coeff_8.57e+01_radius_2.23e-02,0.3999999999581911,0.3999999999927364,,0.4,6.743024999990105e-08,165027.3110908775
0,2000,57.17956144739027,294.71,0.5,exp_5.00e-01_coeff_8.64e+00_radius_5.72e+01,0.35302667403264143,0.38947470808273066,,0.37924,43.75934601831217,0.6533411333828216
0,2000,1.2990288151906968,199.47,0.5,exp_5.00e-01_coeff_4.43e+00_radius_1.30e+00,0.3981762594418605,0.3997203132647722,,0.39933,0.08614774429740232,7.539540505588533
0,20000,1000.0,408760.0,0.5,exp_5.00e-01_coeff_3.16e+02_radius_1.00e+03,0.3993119885403834,0.3998688289909537,,0.39971999999999996,9.999999999999998,50.00000000000001
0,2000,177.27598584685416,0.50648,0.5,exp_5.00e-01_coeff_2.93e+00_radius_1.77e+02,0.10574578738110874,0.04957223021045387,,0.091325,3656.7253889004983,0.024239718189524397
0,2000,0.05120479192669119,0.42268999999999995,0.5,exp_5.00e-01_coeff_1.04e-02_radius_5.12e-02,0.36716745917083504,0.3947060158598504,,0.38772,24.24204221838649,0.0010561154762748221
0,2000,1.5934786169093518,64608.0,0.5,exp_5.00e-01_coeff_8.92e+01_radius_1.59e+00,0.3999931013074161,0.3999989685882485,,0.4,0.000318859555838842,2498.715481048226
0,2000,0.43416355936635037,167010.0,0.5,exp_5.00e-01_coeff_5.33e+01_radius_4.34e-01,0.399999258852098,0.3999998740666007,,0.4,6.622880715215192e-05,3277.754636052232
0,4000,10.0,1.5361,0.5,exp_5.00e-01_coeff_1.00e+00_radius_1.00e+01,0.1546195479931719,0.2578795273570501,,0.21475,100.0,0.05
0,2000,0.232684410593545,70626000.0,0.5,exp_5.00e-01_coeff_6.02e+02_radius_2.33e-01,0.399999999053872,0.3999999998367895,,0.4,1.492937184158736e-07,779283.9948743781
0,2000,0.05003074926422245,2435900000.0,0.5,exp_5.00e-01_coeff_1.02e+03_radius_5.00e-02,0.3999999999966046,0.39999999999942826,,0.4,2.4019922268590497e-09,10414427.803882789
0,2000,57.41051525835866,0.048102,0.5,exp_5.00e-01_coeff_2.10e-01_radius_5.74e+01,0.011674444512129624,0.00042107671652813483,,0.0027454000000000003,74580.47935332646,0.0003848896906814934
0,2000,3.4343314661618924,4.0245,0.5,exp_5.00e-01_coeff_9.74e-01_radius_3.43e+00,0.2489371574546947,0.37626862033386577,,0.33801,12.424961459205338,0.13820290217550266
0,2000,0.005035731971727196,12723000.0,0.5,exp_5.00e-01_coeff_2.89e+02_radius_5.04e-03,0.399999999999901,0.3999999999999984,,0.4,3.041151540570711e-10,8279317.726439533
0,2000,558.4594603963438,3921.5,0.5,exp_5.00e-01_coeff_3.13e+01_radius_5.58e+02,0.3640853978111431,0.3920285997645886,,0.38431,317.6340448866157,0.8790925742794581
0,1998,26.38185404524924,0.11085999999999999,0.5,exp_5.00e-01_coeff_3.64e-01_radius_2.64e+01,0.03090636884141473,0.0032630598067494576,,0.016405,5252.055113388214,0.0025115743719061755
0,20000,316.22776601683796,426.84,0.5,exp_5.00e-01_coeff_1.12e+01_radius_3.16e+02,0.2778303873103696,0.3537773824603725,,0.33127,790.5694150420949,0.2
0,2000,0.002101731677422182,8490.1,0.5,exp_5.00e-01_coeff_6.05e-02_radius_2.10e-03,0.3999999292010877,0.3999999877063841,,0.4,0.0012084057939969937,0.8696299239307566
0,2000,60.39014156730265,0.13439,0.5,exp_5.00e-01_coeff_6.91e-02_radius_6.04e+01,0.003685450862950579,1.5344706941866626e-05,,0.00074701,762855.7064320588,3.958162799210908e-05
0,2000,55.94452980424647,3700.2,0.5,exp_5.00e-01_coeff_3.01e+01_radius_5.59e+01,0.3958242394889144,0.3992199138219036,,0.39832,3.443426357706144,8.123381189646555
0,2000,0.1117617049103592,0.89054,0.5,exp_5.00e-01_coeff_3.29e-02_radius_1.12e-01,0.36605199976436104,0.394544181334918,,0.38732,11.552373048683478,0.004837175203716941
0,2000,26.403606857237833,260.98,0.5,exp_5.00e-01_coeff_8.07e+00_radius_2.64e+01,0.3738445864049492,0.3949533388361189,,0.38918,10.709085940670674,1.2327665966785708
0,2000,0.004668743013196554,133.04,0.5,exp_5.00e-01_coeff_1.68e-02_radius_4.67e-03,0.3999899632445878,0.39999825725111016,,0.4,0.0771199494233328,0.030269359926369553
0,2000,0.008805018057239815,500.41,0.5,exp_5.00e-01_coeff_6.15e-02_radius_8.81e-03,0.3999949675545769,0.3999991261784308,,0.4,0.020503565460141836,0.21471919297052117
0,2000,0.5312635680521745,1.6178,0.5,exp_5.00e-01_coeff_2.01e-01_radius_5.31e-01,0.3186289238841927,0.3882271928905383,,0.37067,6.987302157207964,0.03801635853861947
0,2000,7.285896259032173,41.983000000000004,0.5,exp_5.00e-01_coeff_3.24e+00_radius_7.29e+00,0.3580638792453391,0.3931799726614259,,0.38345999999999997,5.052981122057784,0.7209502749997463
0,5000,389.79268961861396,0.085624,0.5,exp_5.00e-01_coeff_8.03e-01_radius_3.90e+02,0.01723724427093154,0.0007497005638227304,,0.0029031,235404.79590339717,0.0008279200262737485
0,2000,76.64271914893847,0.067886,0.5,exp_5.00e-01_coeff_3.57e-01_radius_7.66e+01,0.017362061675372797,0.0009514635476116641,,0.0042626,46007.09535279459,0.0008329445551954736
0,2000,0.0021507131112564813,60537000.0,0.5,exp_5.00e-01_coeff_1.47e+01_radius_2.15e-03,0.39999999999869895,0.3999999999997742,,0.4,2.1333655594172268e-08,50406.577104488206
0,2000,13.510705423319344,0.044374000000000004,0.5,exp_5.00e-01_coeff_1.05e-01_radius_1.35e+01,0.01208049181283477,0.0004999603346098613,,0.0080275,16442.599570811766,0.0004108445676468032
0,2000,905.5168228516061,3396.7,0.5,exp_5.00e-01_coeff_2.96e+01_radius_9.06e+02,0.3387183760419949,0.3844752322440325,,0.37139,938.9102551506426,0.48221692003264
0,2000,1.9652846207738353,10.612,0.5,exp_5.00e-01_coeff_1.28e+00_radius_1.97e+00,0.3527136912385264,0.3933681115219574,,0.38306,2.3730452189338327,0.41408494981330424
0,2000,0.01073867876081194,7.8562,0.5,exp_5.00e-01_coeff_9.40e-03_radius_1.07e-02,0.3996093483339492,0.3999322312288436,,0.39985,1.305821084040399,0.004111849200498784
0,2000,0.04758258398825294,1085000000.0,0.5,exp_5.00e-01_coeff_5.88e+02_radius_4.76e-02,0.399999999991283,0.3999999999985021,,0.4,6.555057874183635e-09,3629455.673888986
0,20000,316.22776601683796,1.2959,0.5,exp_5.00e-01_coeff_5.62e+00_radius_3.16e+02,0.15497371171885987,0.17805196678251256,,0.16642,3162.2776601683795,0.05
0,20000,1000.0,11817000.0,0.5,exp_5.00e-01_coeff_1.70e+03_radius_1.00e+03,0.3999761604614607,0.3999954667835317,,0.39999,0.34602076124567477,1444.9999999999998
0,20000,100.0,134.09,0.5,exp_5.00e-01_coeff_6.32e+00_radius_1.00e+02,0.27783517313328154,0.3550365428617408,,0.33208000000000004,250.0,0.2
0,2000,0.22297982267174632,616140.0,0.5,exp_5.00e-01_coeff_5.41e+01_radius_2.23e-01,0.3999998965651769,0.3999999821477277,,0.4,1.699989893098617e-05,6558.269069038846
0,2000,0.022639625262871475,364140000.0,0.5,exp_5.00e-01_coeff_6.13e+02_radius_2.26e-02,0.3999999999991357,0.3999999999997749,,0.4,1.3651699685019823e-09,8291870.530859323
0,2000,0.09174005761402448,249640000.0,0.5,exp_5.00e-01_coeff_4.68e+02_radius_9.17e-02,0.3999999999022137,0.3999999999830496,,0.4,3.8369926403431643e-08,1195468.2509609875
0,15000,1011.6469207620323,6.06,0.5,exp_5.00e-01_coeff_2.82e-01_radius_1.01e+03,0.003648415312525022,2.8095990433074647e-06,,0.00012783,12877779.833601058,3.9278778401010375e-05
